Stock_IdType,Stock_Id,PriceDate,PriceInstant,PriceCurrency,LastOrMidPrice,Open,High,Low,Close,Volume,AdjustedOpen,AdjustedHigh,AdjustedLow,AdjustedClose,AdjustedVolume,Dividend,SplitFactor,QuoteTimestamp,LastSaleTimestamp,AskSize,AskPrice,BidPrice,BidSize,LastPrice,LastSize,PrevClosePrice,MidPrice
Ticker,GRX-P-A,2020-02-13,,USD,26.0785,26.02,26.12,26.02,26.0785,330,26.02,26.12,26.02,26.0785,330,0,,,,,,,,,,,
Ticker,TRN,2020-02-13,,USD,21.94,21.83,22.01,21.76,21.94,808461,21.83,22.01,21.76,21.94,808461,0,,,,,,,,,,,
Ticker,STON,2020-02-13,,USD,1.11,1.17,1.1892,1.06,1.11,4156358,1.17,1.1892,1.06,1.11,4156358,0,,,,,,,,,,,
Ticker,VNO-P-M,2020-02-13,,USD,26.924,26.97,27,26.9,26.924,7945,26.97,27,26.9,26.924,7945,0,,,,,,,,,,,
Ticker,RJF,2020-02-13,,USD,98.76,96.71,98.77,96.195,98.76,1359968,96.71,98.77,96.195,98.76,1359968,0,,,,,,,,,,,
Ticker,USB-P-H,2020-02-13,,USD,22.65,22.64,22.763,22.5801,22.65,113807,22.64,22.763,22.5801,22.65,113807,0,,,,,,,,,,,
Ticker,INSP,2020-02-13,,USD,80.38,79.13,81.3,79.13,80.38,146169,79.13,81.3,79.13,80.38,146169,0,,,,,,,,,,,
Ticker,CBOE,2020-02-13,,USD,124.27,122.86,124.3,122.52,124.27,331503,122.86,124.3,122.52,124.27,331503,0,,,,,,,,,,,
Ticker,RNR-P-F,2020-02-13,,USD,27.5,27.49,27.56,27.41,27.5,10039,27.49,27.56,27.41,27.5,10039,0,,,,,,,,,,,
Ticker,GMTA,2020-02-13,,USD,26.8857,26.94,26.96,26.7,26.8857,10720,26.94,26.96,26.7,26.8857,10720,0.34375,,,,,,,,,,,
Ticker,AAPL,2020-02-13,,USD,324.87,324.19,326.22,323.35,324.87,23686892,324.19,326.22,323.35,324.87,23686892,0,,,,,,,,,,,
Ticker,REX,2020-02-13,,USD,75.83,75.41,76.75,75.41,75.83,17366,75.41,76.75,75.41,75.83,17366,0,,,,,,,,,,,
Ticker,FOE,2020-02-13,,USD,14.73,14.8,14.97,14.565,14.73,218233,14.8,14.97,14.565,14.73,218233,0,,,,,,,,,,,
Ticker,BAC-P-B,2020-02-13,,USD,27.62,27.68,27.68,27.5751,27.62,191833,27.68,27.68,27.5751,27.62,191833,0,,,,,,,,,,,
Ticker,IIPR,2020-02-13,,USD,94.44,93.16,95.47,92.22,94.44,285104,93.16,95.47,92.22,94.44,285104,0,,,,,,,,,,,
Ticker,FLT,2020-02-13,,USD,317.58,314.63,320.205,314.01,317.58,655725,314.63,320.205,314.01,317.58,655725,0,,,,,,,,,,,
Ticker,UMH,2020-02-13,,USD,16.43,16.29,16.45,16.29,16.43,53144,16.1133614457831,16.2716265060241,16.1133614457831,16.251843373494,53144,0,,,,,,,,,,,
Ticker,MOS,2020-02-13,,USD,19.48,20.13,20.21,19.41,19.48,5452495,20.13,20.21,19.41,19.48,5452495,0,,,,,,,,,,,
Ticker,UTX,2020-02-13,,USD,153.06,154.03,154.65,152.92,153.06,3408124,154.03,154.65,152.92,153.06,3408124,0.735,,,,,,,,,,,
Ticker,CLR,2020-02-13,,USD,26.79,26.42,27.0003,26.3,26.79,5808130,26.42,27.0003,26.3,26.79,5808130,0,,,,,,,,,,,
Ticker,GLOP,2020-02-13,,USD,5.24,5.31,5.635,5.2188,5.24,2205332,4.71552584314508,5.00414089004191,4.63453602075434,4.653362602275,2205332,0,,,,,,,,,,,
Ticker,PEI-P-C,2020-02-13,,USD,17.84,17.84,17.93,17.69,17.84,44427,17.84,17.93,17.69,17.84,44427,0,,,,,,,,,,,
Ticker,ISG,2020-02-13,,USD,26.05,26.19,26.19,26.05,26.05,54611,26.19,26.19,26.05,26.05,54611,0,,,,,,,,,,,
Ticker,LW,2020-02-13,,USD,95.09,94.6,95.42,94.23,95.09,506355,94.6,95.42,94.23,95.09,506355,0,,,,,,,,,,,
Ticker,DHI,2020-02-13,,USD,61.67,61.59,62.05,61.48,61.67,5426404,61.59,62.05,61.48,61.67,5426404,0,,,,,,,,,,,
Ticker,COG,2020-02-13,,USD,15.07,14.92,15.165,14.82,15.07,6466011,14.92,15.165,14.82,15.07,6466011,0,,,,,,,,,,,
Ticker,CLDR,2020-02-13,,USD,10.91,10.82,11.02,10.77,10.91,2849114,10.82,11.02,10.77,10.91,2849114,0,,,,,,,,,,,
Ticker,CRH,2020-02-13,,USD,39.11,39.08,39.19,38.99,39.11,469500,39.08,39.19,38.99,39.11,469500,0,,,,,,,,,,,
Ticker,ATEN,2020-02-13,,USD,7.27,7.19,7.43,7.16,7.27,403744,7.19,7.43,7.16,7.27,403744,0,,,,,,,,,,,
Ticker,TDW-WS-B,2020-02-13,,USD,1.72,1.8,1.8,1.72,1.72,5567,1.8,1.8,1.72,1.72,5567,0,,,,,,,,,,,
Ticker,PGR,2020-02-13,,USD,83.86,83.2,83.9477,82.855,83.86,1689711,83.2,83.9477,82.855,83.86,1689711,0,,,,,,,,,,,
Ticker,AME,2020-02-13,,USD,101.44,101.18,101.83,100.95,101.44,1025925,101.18,101.83,100.95,101.44,1025925,0,,,,,,,,,,,
Ticker,TUP,2020-02-13,,USD,5.81,6.03,6.03,5.7,5.81,1498988,6.03,6.03,5.7,5.81,1498988,0,,,,,,,,,,,
Ticker,CIR,2020-02-13,,USD,44.86,44.33,44.94,44.28,44.86,66514,44.33,44.94,44.28,44.86,66514,0,,,,,,,,,,,
Ticker,GDDY,2020-02-13,,USD,70.87,70.23,71.37,69.55,70.87,1385451,70.23,71.37,69.55,70.87,1385451,0,,,,,,,,,,,
Ticker,DDD,2020-02-13,,USD,12.13,11.8,12.188,11.6112,12.13,1951633,11.8,12.188,11.6112,12.13,1951633,0,,,,,,,,,,,
Ticker,ETR,2020-02-13,,USD,133.24,131.67,133.5,131.18,133.24,738361,131.67,133.5,131.18,133.24,738361,0,,,,,,,,,,,
Ticker,REXR-P-A,2020-02-13,,USD,26.11,26.29,26.29,26.11,26.11,15970,26.29,26.29,26.11,26.11,15970,0,,,,,,,,,,,
Ticker,FNB-P-E,2020-02-13,,USD,30.9,30.79,31.4,30.79,30.9,5169,30.79,31.4,30.79,30.9,5169,0,,,,,,,,,,,
Ticker,WMC,2020-02-13,,USD,10.84,10.83,10.92,10.8,10.84,260235,10.83,10.92,10.8,10.84,260235,0,,,,,,,,,,,
Ticker,EEX,2020-02-13,,USD,10.12,9.15,10.2,8.965,10.12,117354,9.15,10.2,8.965,10.12,117354,0,,,,,,,,,,,
Ticker,WLL,2020-02-13,,USD,2.88,2.93,3.18,2.75,2.88,15739472,2.93,3.18,2.75,2.88,15739472,0,,,,,,,,,,,
Ticker,ZTS,2020-02-13,,USD,144.94,141.93,146.26,141.25,144.94,3384463,141.93,146.26,141.25,144.94,3384463,0,,,,,,,,,,,
Ticker,SE,2020-02-13,,USD,47.95,47.1,48.4,47.04,47.95,7355595,47.1,48.4,47.04,47.95,7355595,0,,,,,,,,,,,
Ticker,HOV,2020-02-13,,USD,28.69,28.96,29.92,28.2494,28.69,76973,28.96,29.92,28.2494,28.69,76973,0,,,,,,,,,,,
Ticker,ERF,2020-02-13,,USD,5.34,5.2,5.355,5.16,5.34,1060927,5.2,5.355,5.16,5.34,1060927,0,,,,,,,,,,,
Ticker,PSB-P-W,2020-02-13,,USD,26.4416,26.62,26.62,26.39,26.4416,2490,26.62,26.62,26.39,26.4416,2490,0,,,,,,,,,,,
Ticker,HPR,2020-02-13,,USD,1.05,1.05,1.075,1.02,1.05,316919,1.05,1.075,1.02,1.05,316919,0,,,,,,,,,,,
Ticker,SOJB,2020-02-13,,USD,26.26,26.15,26.28,26.15,26.26,14462,26.15,26.28,26.15,26.26,14462,0,,,,,,,,,,,
Ticker,DCP-P-B,2020-02-13,,USD,24.89,24.95,24.95,24.85,24.89,18971,24.95,24.95,24.85,24.89,18971,0,,,,,,,,,,,
Ticker,LPG,2020-02-13,,USD,12.9,12.96,13.085,12.8,12.9,509151,12.96,13.085,12.8,12.9,509151,0,,,,,,,,,,,
Ticker,WPG-P-I,2020-02-13,,USD,17.915,18.34,18.45,17.64,17.915,17606,18.34,18.45,17.64,17.915,17606,0,,,,,,,,,,,
Ticker,ATI,2020-02-13,,USD,20.03,19.97,20.1,19.87,20.03,1707041,19.97,20.1,19.87,20.03,1707041,0,,,,,,,,,,,
Ticker,BDX,2020-02-13,,USD,254.35,252.06,256.44,250.86,254.35,1897088,252.06,256.44,250.86,254.35,1897088,0,,,,,,,,,,,
Ticker,GE,2020-02-13,,USD,12.94,13.08,13.16,12.9,12.94,50982165,13.08,13.16,12.9,12.94,50982165,0,,,,,,,,,,,
Ticker,GPC,2020-02-13,,USD,96.96,96.01,96.97,95.69,96.96,464731,96.01,96.97,95.69,96.96,464731,0,,,,,,,,,,,
Ticker,BANC-P-E,2020-02-13,,USD,26.6457,26.6457,26.6457,26.6457,26.6457,204,26.6457,26.6457,26.6457,26.6457,204,0,,,,,,,,,,,
Ticker,ADSW,2020-02-13,,USD,33.04,32.95,33.04,32.94,33.04,2712638,32.95,33.04,32.94,33.04,2712638,0,,,,,,,,,,,
Ticker,INFU,2020-02-13,,USD,11,11.27,11.28,10.92,11,78542,11.27,11.28,10.92,11,78542,0,,,,,,,,,,,
Ticker,RRD,2020-02-13,,USD,3.03,3.09,3.09,2.9,3.03,669239,3.09,3.09,2.9,3.03,669239,0.03,,,,,,,,,,,
Ticker,VGR,2020-02-13,,USD,13.63,13.39,13.64,13.31,13.63,498242,13.39,13.64,13.31,13.63,498242,0,,,,,,,,,,,
Ticker,GJO,2020-02-13,,USD,23.98,23.98,23.98,23.98,23.98,252,23.98,23.98,23.98,23.98,252,0.0486,,,,,,,,,,,
Ticker,DTW,2020-02-13,,USD,26.85,26.96,26.96,26.73,26.85,8230,26.96,26.96,26.73,26.85,8230,0.324479167,,,,,,,,,,,
Ticker,CIM-P-A,2020-02-13,,USD,27.062,27.008,27.08,26.92,27.062,6632,27.008,27.08,26.92,27.062,6632,0,,,,,,,,,,,
Ticker,HCHC,2020-02-13,,USD,3.96,4.29,4.29,3.915,3.96,456665,4.29,4.29,3.915,3.96,456665,0,,,,,,,,,,,
Ticker,SSL,2020-02-13,,USD,15.73,15.86,16,15.67,15.73,191029,15.86,16,15.67,15.73,191029,0,,,,,,,,,,,
Ticker,RCUS,2020-02-13,,USD,11.44,11.22,11.98,11.07,11.44,118806,11.22,11.98,11.07,11.44,118806,0,,,,,,,,,,,
Ticker,GDL-P-C,2020-02-13,,USD,51.06,51.06,51.06,51.06,51.06,0,51.06,51.06,51.06,51.06,0,0,,,,,,,,,,,
Ticker,PSA-P-G,2020-02-13,,USD,27.01,27.16,27.16,26.99,27.01,2510,27.16,27.16,26.99,27.01,2510,0,,,,,,,,,,,
Ticker,BNED,2020-02-13,,USD,3.71,3.64,3.73,3.53,3.71,256878,3.64,3.73,3.53,3.71,256878,0,,,,,,,,,,,
Ticker,MLSS,2020-02-13,,USD,1.88,1.83,1.9,1.81,1.88,465309,1.83,1.9,1.81,1.88,465309,0,,,,,,,,,,,
Ticker,HAE,2020-02-13,,USD,119.71,117.72,120.33,117.34,119.71,548474,117.72,120.33,117.34,119.71,548474,0,,,,,,,,,,,
Ticker,XAN,2020-02-13,,USD,12.32,12.33,12.36,12.319,12.32,291034,12.33,12.36,12.319,12.32,291034,0,,,,,,,,,,,
Ticker,BW,2020-02-13,,USD,4.49,4.8,4.88,4.49,4.49,98336,4.8,4.88,4.49,4.49,98336,0,,,,,,,,,,,
Ticker,DTLA-P,2020-02-13,,USD,21.0401,21.0401,21.0401,21.0401,21.0401,525,21.0401,21.0401,21.0401,21.0401,525,0,,,,,,,,,,,
Ticker,GSL-P-B,2020-02-13,,USD,25,25,25.05,24.99,25,21381,25,25.05,24.99,25,21381,0,,,,,,,,,,,
Ticker,FRC-P-G,2020-02-13,,USD,26.24,26.25,26.29,26.16,26.24,26044,26.25,26.29,26.16,26.24,26044,0,,,,,,,,,,,
Ticker,NYCB-P-A,2020-02-13,,USD,29.14,29.17,29.29,28.85,29.14,20177,29.17,29.29,28.85,29.14,20177,0,,,,,,,,,,,
Ticker,OC,2020-02-13,,USD,64.44,63.61,64.59,63.61,64.44,1250676,63.61,64.59,63.61,64.44,1250676,0,,,,,,,,,,,
Ticker,SNX,2020-02-13,,USD,143.99,143.02,144.85,141.75,143.99,306624,143.02,144.85,141.75,143.99,306624,0,,,,,,,,,,,
Ticker,YUMC,2020-02-13,,USD,45.01,44.89,45.27,44.4,45.01,2966317,44.89,45.27,44.4,45.01,2966317,0,,,,,,,,,,,
Ticker,DAL,2020-02-13,,USD,59.13,58.75,59.21,58.35,59.13,4352063,58.75,59.21,58.35,59.13,4352063,0,,,,,,,,,,,
Ticker,IOR,2020-02-13,,USD,14.4787,13.6,14.4787,13.6,14.4787,207,13.6,14.4787,13.6,14.4787,207,0,,,,,,,,,,,
Ticker,ATR,2020-02-13,,USD,116.2,114.58,116.55,113.69,116.2,200392,114.58,116.55,113.69,116.2,200392,0,,,,,,,,,,,
Ticker,CB,2020-02-13,,USD,164.83,163.74,165.23,163.24,164.83,1612687,163.74,165.23,163.24,164.83,1612687,0,,,,,,,,,,,
Ticker,UEC,2020-02-13,,USD,0.9357,0.93,0.94,0.91,0.9357,1249426,0.93,0.94,0.91,0.9357,1249426,0,,,,,,,,,,,
Ticker,ETP-P-C,2020-02-13,,USD,25.27,25.24,25.31,25.18,25.27,26016,25.24,25.31,25.18,25.27,26016,0,,,,,,,,,,,
Ticker,RGA,2020-02-13,,USD,153.56,152.29,153.79,151.32,153.56,296354,152.29,153.79,151.32,153.56,296354,0,,,,,,,,,,,
Ticker,AGM-P-A,2020-02-13,,USD,26,26,26,26,26,134,26,26,26,26,134,0,,,,,,,,,,,
Ticker,AXE,2020-02-13,,USD,98.56,98.22,98.59,98.01,98.56,171209,98.22,98.59,98.01,98.56,171209,0,,,,,,,,,,,
Ticker,RWT,2020-02-13,,USD,17.85,17.7,17.91,17.7,17.85,628793,17.7,17.91,17.7,17.85,628793,0,,,,,,,,,,,
Ticker,HGV,2020-02-13,,USD,32.81,32.26,32.82,32.04,32.81,950482,32.26,32.82,32.04,32.81,950482,0,,,,,,,,,,,
Ticker,ESNC,2020-02-13,,USD,0.00433,0.004,0.00455,0.004,0.00433,11779,0.004,0.00455,0.004,0.00433,11779,0,,,,,,,,,,,
Ticker,AKO-A,2020-02-13,,USD,13.43,13.43,13.43,13.4232,13.43,888,13.43,13.43,13.4232,13.43,888,0,,,,,,,,,,,
Ticker,WBC,2020-02-13,,USD,135.95,136,136.05,135.91,135.95,799186,136,136.05,135.91,135.95,799186,0,,,,,,,,,,,
Ticker,S,2020-02-13,,USD,8.67,8.51,8.77,8.41,8.67,45993426,8.51,8.77,8.41,8.67,45993426,0,,,,,,,,,,,
Ticker,CANF,2020-02-13,,USD,1.22,1.17,1.269,1.11,1.22,1043034,1.17,1.269,1.11,1.22,1043034,0,,,,,,,,,,,
Ticker,HT,2020-02-13,,USD,14.11,14.2,14.3,14.03,14.11,286273,14.2,14.3,14.03,14.11,286273,0,,,,,,,,,,,
Ticker,SAIC,2020-02-13,,USD,94.3,93.65,94.94,93.16,94.3,516527,93.65,94.94,93.16,94.3,516527,0,,,,,,,,,,,
Ticker,UN,2020-02-13,,USD,59.45,59.09,59.57,59.05,59.45,1196767,59.09,59.57,59.05,59.45,1196767,0,,,,,,,,,,,
Ticker,FRC-P-I,2020-02-13,,USD,27.3,27.5,27.51,27.3,27.3,33267,27.5,27.51,27.3,27.3,33267,0,,,,,,,,,,,
Ticker,TSU,2020-02-13,,USD,20.02,20.1,20.17,19.83,20.02,1291065,20.1,20.17,19.83,20.02,1291065,0,,,,,,,,,,,
Ticker,OUT,2020-02-13,,USD,30.94,30.88,31.085,30.8,30.94,521047,30.88,31.085,30.8,30.94,521047,0,,,,,,,,,,,
Ticker,BCS,2020-02-13,,USD,9.15,9.08,9.19,9.05,9.15,3792331,9.08,9.19,9.05,9.15,3792331,0,,,,,,,,,,,
Ticker,EGHT,2020-02-13,,USD,20.64,20.36,20.7,20.31,20.64,609349,20.36,20.7,20.31,20.64,609349,0,,,,,,,,,,,
Ticker,LLY,2020-02-13,,USD,141.8,142.86,143.74,141.79,141.8,3455528,142.86,143.74,141.79,141.8,3455528,0.74,,,,,,,,,,,
Ticker,PMT-P-B,2020-02-13,,USD,26.702,26.7,26.72,26.66,26.702,11211,26.7,26.72,26.66,26.702,11211,0,,,,,,,,,,,
Ticker,MED,2020-02-13,,USD,105.32,102.73,105.84,102.11,105.32,145293,102.73,105.84,102.11,105.32,145293,0,,,,,,,,,,,
Ticker,WWE,2020-02-13,,USD,43.76,42.23,44.12,42.2,43.76,2247426,42.23,44.12,42.2,43.76,2247426,0,,,,,,,,,,,
Ticker,CPF,2020-02-13,,USD,28.66,28.47,28.7,28.415,28.66,54984,28.47,28.7,28.415,28.66,54984,0,,,,,,,,,,,
Ticker,CNHI,2020-02-13,,USD,9.52,9.49,9.62,9.47,9.52,1526400,9.49,9.62,9.47,9.52,1526400,0,,,,,,,,,,,
Ticker,ADM,2020-02-13,,USD,45.27,45.42,45.63,45.02,45.27,2317446,45.42,45.63,45.02,45.27,2317446,0,,,,,,,,,,,
Ticker,CTDD,2020-02-13,,USD,26.46,26.47,26.48,26.35,26.46,21947,26.47,26.48,26.35,26.46,21947,0,,,,,,,,,,,
Ticker,AHT-P-D,2020-02-13,,USD,25.81,25.67,25.81,25.66,25.81,1366,25.67,25.81,25.66,25.81,1366,0,,,,,,,,,,,
Ticker,PJC,2020-02-13,,USD,86.79,86.02,87.45,86.02,86.79,34613,86.02,87.45,86.02,86.79,34613,0,,,,,,,,,,,
Ticker,EXTN,2020-02-13,,USD,5.52,4.64,6.22,4.64,5.52,1249370,4.64,6.22,4.64,5.52,1249370,0,,,,,,,,,,,
Ticker,PNC-P-Q,2020-02-13,,USD,25.6698,25.74,25.74,25.62,25.6698,8575,25.74,25.74,25.62,25.6698,8575,0.3359375,,,,,,,,,,,
Ticker,AGO-P-B,2020-02-13,,USD,27.782,27.79,27.79,27.72,27.782,1179,27.79,27.79,27.72,27.782,1179,0,,,,,,,,,,,
Ticker,ALB,2020-02-13,,USD,87.93,85.94,88.67,85.1,87.93,1725132,85.94,88.67,85.1,87.93,1725132,0,,,,,,,,,,,
Ticker,CSL,2020-02-13,,USD,161.75,161.61,162.5,160.42,161.75,356387,161.61,162.5,160.42,161.75,356387,0,,,,,,,,,,,
Ticker,PBI-P-B,2020-02-13,,USD,21.7,21.37,21.75,21.16,21.7,73517,21.37,21.75,21.16,21.7,73517,0,,,,,,,,,,,
Ticker,BHLB,2020-02-13,,USD,28.73,28.34,28.79,28.34,28.73,100849,28.34,28.79,28.34,28.73,100849,0.24,,,,,,,,,,,
Ticker,MOG-B,2020-02-13,,USD,93.53,93.53,93.53,93.53,93.53,1,93.53,93.53,93.53,93.53,1,0.25,,,,,,,,,,,
Ticker,RL,2020-02-13,,USD,122.98,121.9,123.17,120.61,122.98,758766,121.9,123.17,120.61,122.98,758766,0,,,,,,,,,,,
Ticker,CTLT,2020-02-13,,USD,59.6,59.03,59.83,59.03,59.6,629675,59.03,59.83,59.03,59.6,629675,0,,,,,,,,,,,
Ticker,COE,2020-02-13,,USD,18.04,18.5,18.5873,17.7376,18.04,16377,18.5,18.5873,17.7376,18.04,16377,0,,,,,,,,,,,
Ticker,HZO,2020-02-13,,USD,20.81,20.75,20.91,20.33,20.81,131718,20.75,20.91,20.33,20.81,131718,0,,,,,,,,,,,
Ticker,TRNO,2020-02-13,,USD,61.18,60.13,61.19,60.13,61.18,282051,60.13,61.19,60.13,61.18,282051,0,,,,,,,,,,,
Ticker,HP,2020-02-13,,USD,45.4,45.17,45.71,44.57,45.4,1857357,45.17,45.71,44.57,45.4,1857357,0,,,,,,,,,,,
Ticker,GDI,2020-02-13,,USD,37.55,38.28,38.57,37.46,37.55,1065239,38.28,38.57,37.46,37.55,1065239,0,,,,,,,,,,,
Ticker,CM,2020-02-13,,USD,83.43,83.05,83.54,83.05,83.43,205401,83.05,83.54,83.05,83.43,205401,0,,,,,,,,,,,
Ticker,OSK,2020-02-13,,USD,85.18,84.5,85.48,84.5,85.18,717108,84.5,85.48,84.5,85.18,717108,0.3,,,,,,,,,,,
Ticker,MS-P-I,2020-02-13,,USD,28.8,28.68,28.82,28.53,28.8,40417,28.68,28.82,28.53,28.8,40417,0,,,,,,,,,,,
Ticker,GIG-WS,2020-02-13,,USD,1.1739,1.25,1.25,1.15,1.1739,96656,1.25,1.25,1.15,1.1739,96656,0,,,,,,,,,,,
Ticker,RUBI,2020-02-13,,USD,10.38,10.14,10.5,10.128,10.38,1114844,10.14,10.5,10.128,10.38,1114844,0,,,,,,,,,,,
Ticker,RENN,2020-02-13,,USD,1.65,1.71,1.71,1.65,1.65,8409,1.71,1.71,1.65,1.65,8409,0,,,,,,,,,,,
Ticker,ENLC,2020-02-13,,USD,4.55,4.66,4.75,4.49,4.55,4213323,4.66,4.75,4.49,4.55,4213323,0,,,,,,,,,,,
Ticker,KMPR,2020-02-13,,USD,79.49,79.25,80.701,78.86,79.49,174391,78.9536644646641,80.3992388134114,78.5651227720304,79.1927670447464,174391,0,,,,,,,,,,,
Ticker,NVGS,2020-02-13,,USD,11.62,11.68,11.89,11.47,11.62,68167,11.68,11.89,11.47,11.62,68167,0,,,,,,,,,,,
Ticker,AMZN,2020-02-13,,USD,2149.87,2144.99,2170.28,2142,2149.87,3031791,2144.99,2170.28,2142,2149.87,3031791,0,,,,,,,,,,,
Ticker,CUO,2020-02-13,,USD,7.9,7.5835,8.0486,7.5835,7.9,38528,7.5835,8.0486,7.5835,7.9,38528,0,,,,,,,,,,,
Ticker,OMI,2020-02-13,,USD,6.66,6.71,6.88,6.55,6.66,686487,6.71,6.88,6.55,6.66,686487,0,,,,,,,,,,,
Ticker,WSR,2020-02-13,,USD,13.53,13.44,13.5573,13.36,13.53,148674,13.44,13.5573,13.36,13.53,148674,0,,,,,,,,,,,
Ticker,BHVN,2020-02-13,,USD,45.63,44.89,46.08,44.35,45.63,812324,44.89,46.08,44.35,45.63,812324,0,,,,,,,,,,,
Ticker,HTFA,2020-02-13,,USD,25.85,25.7188,25.85,25.7188,25.85,500,25.7188,25.85,25.7188,25.85,500,0,,,,,,,,,,,
Ticker,EQC,2020-02-13,,USD,33.26,32.75,33.48,32.5599,33.26,410390,32.75,33.48,32.5599,33.26,410390,0,,,,,,,,,,,
Ticker,CPLG,2020-02-13,,USD,9.97,9.88,10.05,9.83,9.97,289791,9.88,10.05,9.83,9.97,289791,0,,,,,,,,,,,
Ticker,WFC-P-O,2020-02-13,,USD,25.4667,25.47,25.5,25.443,25.4667,45306,25.47,25.5,25.443,25.4667,45306,0,,,,,,,,,,,
Ticker,CVE,2020-02-13,,USD,8.98,9.06,9.15,8.95,8.98,3224691,9.06,9.15,8.95,8.98,3224691,0,,,,,,,,,,,
Ticker,INSW-P-A,2020-02-13,,USD,25.65,25.65,25.65,25.65,25.65,0,25.65,25.65,25.65,25.65,0,0,,,,,,,,,,,
Ticker,NR,2020-02-13,,USD,4.35,4.45,4.61,4.34,4.35,982334,4.45,4.61,4.34,4.35,982334,0,,,,,,,,,,,
Ticker,NOAH,2020-02-13,,USD,33.85,35.03,35.25,33.56,33.85,221225,35.03,35.25,33.56,33.85,221225,0,,,,,,,,,,,
Ticker,CLNY-P-J,2020-02-13,,USD,24.25,24.3512,24.3512,24.19,24.25,21627,24.3512,24.3512,24.19,24.25,21627,0,,,,,,,,,,,
Ticker,VICI,2020-02-13,,USD,27.89,27.65,27.89,27.63,27.89,4303064,27.65,27.89,27.63,27.89,4303064,0,,,,,,,,,,,
Ticker,SWI,2020-02-13,,USD,18.66,18.85,19.03,18.48,18.66,480845,18.85,19.03,18.48,18.66,480845,0,,,,,,,,,,,
Ticker,ESBA,2020-02-13,,USD,13.58,13.6,13.6,13.58,13.58,1985,13.6,13.6,13.58,13.58,1985,0,,,,,,,,,,,
Ticker,IRT,2020-02-13,,USD,16.5,15.88,16.85,15.8,16.5,1101427,15.88,16.85,15.8,16.5,1101427,0,,,,,,,,,,,
Ticker,PLG,2020-02-13,,USD,2.18,2.16,2.25,2.1,2.18,177444,2.16,2.25,2.1,2.18,177444,0,,,,,,,,,,,
Ticker,ENSV,2020-02-13,,USD,0.1311,0.133,0.1366,0.1276,0.1311,687498,0.133,0.1366,0.1276,0.1311,687498,0,,,,,,,,,,,
Ticker,NHI,2020-02-13,,USD,87.83,86.4,88.16,86.4,87.83,207782,86.4,88.16,86.4,87.83,207782,0,,,,,,,,,,,
Ticker,SCHW,2020-02-13,,USD,47.29,47.39,47.6,47.15,47.29,5873145,47.39,47.6,47.15,47.29,5873145,0.18,,,,,,,,,,,
Ticker,HRL,2020-02-13,,USD,48.45,47.74,48.48,47.495,48.45,1817149,47.74,48.48,47.495,48.45,1817149,0,,,,,,,,,,,
Ticker,HFC,2020-02-13,,USD,43.58,44.71,44.84,43.44,43.58,3226260,44.71,44.84,43.44,43.58,3226260,0,,,,,,,,,,,
Ticker,BF-A,2020-02-13,,USD,67.42,65.98,67.42,65.98,67.42,19060,65.98,67.42,65.98,67.42,19060,0,,,,,,,,,,,
Ticker,AROC,2020-02-13,,USD,8.4,8.48,8.49,8.325,8.4,521598,8.48,8.49,8.325,8.4,521598,0,,,,,,,,,,,
Ticker,WMB,2020-02-13,,USD,21.62,21.49,21.65,21.385,21.62,7657256,21.49,21.65,21.385,21.62,7657256,0,,,,,,,,,,,
Ticker,NRP,2020-02-13,,USD,17.2,17.64,17.85,16.21,17.2,111872,17.64,17.85,16.21,17.2,111872,0,,,,,,,,,,,
Ticker,CIM,2020-02-13,,USD,22.46,22.25,22.48,22.17,22.46,1300042,22.25,22.48,22.17,22.46,1300042,0,,,,,,,,,,,
Ticker,MFG,2020-02-13,,USD,2.93,2.93,2.94,2.91,2.93,340069,2.93,2.94,2.91,2.93,340069,0,,,,,,,,,,,
Ticker,PVG,2020-02-13,,USD,7.45,7.42,7.73,7.2188,7.45,5273933,7.42,7.73,7.2188,7.45,5273933,0,,,,,,,,,,,
Ticker,KO,2020-02-13,,USD,59.61,59.38,59.84,59.21,59.61,8172569,59.38,59.84,59.21,59.61,8172569,0,,,,,,,,,,,
Ticker,CORR,2020-02-13,,USD,45.88,45.65,45.89,45.02,45.88,63397,45.65,45.89,45.02,45.88,63397,0.75,,,,,,,,,,,
Ticker,DX,2020-02-13,,USD,19.07,18.99,19.12,18.95,19.07,216543,18.99,19.12,18.95,19.07,216543,0,,,,,,,,,,,
Ticker,CRT,2020-02-13,,USD,8.21,8.12,8.21,8.07,8.21,13664,8.12,8.21,8.07,8.21,13664,0,,,,,,,,,,,
Ticker,SITE,2020-02-13,,USD,104.15,103.32,105.5,103.185,104.15,290337,103.32,105.5,103.185,104.15,290337,0,,,,,,,,,,,
Ticker,BML-P-G,2020-02-13,,USD,22.9,22.975,22.975,22.895,22.9,3550,22.975,22.975,22.895,22.9,3550,0.1875,,,,,,,,,,,
Ticker,ELS,2020-02-13,,USD,74.3,73.82,74.57,73.82,74.3,500080,73.82,74.57,73.82,74.3,500080,0,,,,,,,,,,,
Ticker,ARCO,2020-02-13,,USD,7.32,7.26,7.45,7.26,7.32,365209,7.26,7.45,7.26,7.32,365209,0,,,,,,,,,,,
Ticker,AOS,2020-02-13,,USD,44,43.88,44.2,43.72,44,884963,43.88,44.2,43.72,44,884963,0,,,,,,,,,,,
